,20678,21880,7,21446,21018,20436,20990,21645,20792,20440,21394,21305,3151,20468,8045,20908,2367,21188,21384,20288,20017,21576,21401,20483,21177
2010-04-01,0.009406,-0.001978,0.004128,0.001422,0.008742,0.010726,0.0,0.010449,0.007143,0.011341,-0.004082,0.008033,0.010644,0.005455,-0.009724,0.001693,0.004486,0.009639,0.00786,0.008382,0.005315,0.017491,0.016611,0.032099,0.01289
2010-04-05,0.008579,0.0,0.010679,0.006313,-0.005626,0.003541,0.008577,0.00766,0.010911,0.012648,-0.010539,0.004463,0.004989,-0.007957,0.004713,0.011833,0.008933,-0.008486,-0.010498,0.005754,-0.000566,0.018584,0.024221,0.019139,0.006659
2010-04-06,-0.004253,0.000721,0.004403,-0.010194,-0.001376,0.011028,-0.003247,0.0,0.003778,0.002833,0.00355,0.024437,0.019857,-0.01039,0.009773,-0.000186,-0.008411,-0.003744,0.006214,-0.008264,-0.0017,0.015509,0.000375,0.007042,-0.003234
2010-04-07,-0.008247,-0.004502,0.004425,-0.009666,-0.001378,-0.011344,-0.00349,-0.009122,-0.005376,-0.006548,0.006486,-0.008984,0.007031,-0.008657,0.003097,-0.010583,0.002232,-0.012349,-0.006025,-0.015545,-0.006435,-0.011229,-0.007317,0.016317,-0.001622
2010-04-08,0.007722,0.001809,-0.002702,0.00096,-0.004447,0.009709,-0.006771,0.014425,0.003243,0.003748,0.004101,0.007502,0.001611,-0.001115,-0.003088,0.00638,-0.006236,-0.000272,-0.000303,-0.002646,-0.00419,0.008783,0.019467,0.025229,0.015657
2010-04-09,0.013263,-0.005598,0.007668,0.002717,0.003234,0.004808,0.009012,0.016141,-0.002155,0.023693,0.006418,0.002172,-0.003217,0.015439,0.011614,0.004475,0.010757,0.005166,0.005912,-0.002653,0.008608,-0.001351,0.025584,0.017897,-0.001163
2010-04-12,-0.000727,-0.000908,0.002068,-0.000478,-0.000461,0.00348,-0.003107,-0.002269,0.010259,0.011698,0.002319,0.003715,0.003765,0.003114,0.004592,0.000186,-0.000488,-0.003246,-0.000603,-0.004654,-0.001138,-0.003307,0.011569,0.01978,-0.002184
2010-04-13,-0.000728,-0.005453,0.000578,0.004785,0.008754,-0.005852,0.00522,-0.006823,0.012827,-0.002735,-0.006362,-0.008328,0.000536,0.004748,0.005725,-0.001856,0.010244,-0.00407,0.001055,0.004342,0.000949,-0.012064,-0.005182,-0.00431,0.005691
2010-04-14,-0.000728,-0.001462,0.013447,0.003016,-0.002893,0.040549,0.017205,0.001527,0.021108,0.004613,-0.006403,0.035148,0.0391,-0.001272,0.001233,0.01376,0.032943,-0.013352,-0.001506,-0.007316,0.000574,0.024271,0.021915,0.0671,0.007255
2010-04-15,-0.005101,-0.009334,0.013147,-0.003007,0.000305,0.001676,-0.002743,0.0,0.007752,0.012534,-0.004687,0.006911,0.004124,-0.012557,-0.006917,-0.005319,0.029804,-0.004695,-0.000302,-0.010385,0.000956,0.001639,0.002988,-0.024341,-0.003745
